,model,dataset,task,target,run_type,roc_auc_score,average_precision_score,accuracy_score,balanced_accuracy_score,f1_score,precision_score,recall_score,fall_out,true_negatives,true_positives,false_negatives,false_positives
239,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7527512312139687,0.4812110249202719,0.794921875,0.5563484211166323,0.21641791044776118,0.7073170731707317,0.1277533039647577,0.05286343612334802,785.0,29.0,198.0,12.0
240,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7649812698364259,0.5719531307154815,0.5,0.4901568094305653,,,,,,,,
241,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7323315936400048,0.5583958909635498,0.7724609375,0.6005267629566695,0.35097493036211697,0.75,0.2290909090909091,0.07636363636363637,728.0,63.0,212.0,21.0
242,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7926978227771891,0.578533376499849,0.826171875,0.5994685747034612,0.33582089552238803,0.8181818181818182,0.2112676056338028,0.046948356807511735,801.0,45.0,168.0,10.0
243,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.748643935128603,0.5826918754436284,0.736328125,0.5726324366139804,0.27807486631016043,0.7323943661971831,0.1716171617161716,0.0627062706270627,702.0,52.0,251.0,19.0
244,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7737855596490562,0.5678161394042469,0.8125,0.5985795130844316,0.3333333333333333,0.8727272727272727,0.20600858369098712,0.030042918454935622,784.0,48.0,185.0,7.0
245,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7591943740844727,0.5550344606314199,0.4853515625,0.46463527744265454,,,,,,,,
246,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7528147129247542,0.5861443569068427,0.751953125,0.5933011916505726,0.3350785340314136,0.7529411764705882,0.21548821548821548,0.0707070707070707,706.0,64.0,233.0,21.0
247,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7463922080791148,0.4566113128691199,0.84765625,0.5887344626160634,0.30357142857142855,0.8292682926829268,0.18579234972677597,0.03825136612021858,834.0,34.0,149.0,7.0
248,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7269264914772728,0.5885905567986381,0.7294921875,0.5808238636363636,0.2987341772151899,0.7866666666666666,0.184375,0.05,688.0,59.0,261.0,16.0
249,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7807142857142857,0.540018019969133,0.8076171875,0.573125,0.2621722846441948,0.813953488372093,0.15625,0.03571428571428571,792.0,35.0,189.0,8.0
250,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7535133361816406,0.5384389467860715,0.466796875,0.4498692365798403,,,,,,,,
251,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7267432240129729,0.5350289667272657,0.7431640625,0.5715964050510829,0.28337874659400547,0.65,0.18118466898954705,0.0975609756097561,709.0,52.0,235.0,28.0
252,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7617330547505111,0.4969603802926156,0.8076171875,0.570965604007998,0.25660377358490566,0.7906976744186046,0.15315315315315314,0.04054054054054054,793.0,34.0,188.0,9.0
253,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7467822794465659,0.5761448241689682,0.7431640625,0.5728185899468347,0.26740947075208915,0.8275862068965517,0.15946843853820597,0.03322259136212625,713.0,48.0,253.0,10.0
254,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7758566978193145,0.5309593058049646,0.8232421875,0.5874177916233991,0.30115830115830117,0.8666666666666667,0.1822429906542056,0.028037383177570093,804.0,39.0,175.0,6.0
255,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7541950543721516,0.5449396929631506,0.4775390625,0.46444369546336023,,,,,,,,
256,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7285831979850765,0.5419050318919756,0.751953125,0.586799425652614,0.32085561497326204,0.7058823529411765,0.20761245674740483,0.08650519031141868,710.0,60.0,229.0,25.0
257,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7924534924534925,0.5503629913871207,0.8232421875,0.5831812331812332,0.2901960784313726,0.8222222222222222,0.1761904761904762,0.0380952380952381,806.0,37.0,173.0,8.0
258,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7298923531189696,0.5621188195116243,0.744140625,0.5761130873497478,0.28804347826086957,0.726027397260274,0.17966101694915254,0.06779661016949153,709.0,53.0,242.0,20.0
259,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7578222538604754,0.5273824172548477,0.8076171875,0.5840926514072938,0.29390681003584224,0.8367346938775511,0.1782608695652174,0.034782608695652174,786.0,41.0,189.0,8.0
260,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7450908025105795,0.5355647936536718,0.4609375,0.44007282621193716,,,,,,,,
261,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7313568834598877,0.591493985887038,0.7265625,0.5848706943985914,0.3137254901960784,0.7710843373493976,0.19692307692307692,0.05846153846153846,680.0,64.0,261.0,19.0
262,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7531616869048219,0.501350453685773,0.8115234375,0.5769721704371777,0.27169811320754716,0.8571428571428571,0.16143497757847533,0.026905829596412557,795.0,36.0,187.0,6.0
263,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7120969929473766,0.537283384149087,0.7626953125,0.5837886538014415,0.3076923076923077,0.72,0.1956521739130435,0.07608695652173914,727.0,54.0,222.0,21.0
264,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7583555825242718,0.4741753860461086,0.8271484375,0.5783252427184465,0.27755102040816326,0.7555555555555555,0.17,0.055,813.0,34.0,166.0,11.0
265,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7536967595418294,0.5414786900166849,0.4765625,0.45679269511474335,,,,,,,,
266,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7345351043643263,0.5716204535096229,0.7314453125,0.5792671907472666,0.3037974683544304,0.7058823529411765,0.1935483870967742,0.08064516129032258,689.0,60.0,250.0,25.0
267,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7771950662402924,0.489277733235264,0.8291015625,0.5736470229937567,0.2616033755274262,0.8157894736842105,0.15577889447236182,0.035175879396984924,818.0,31.0,168.0,7.0
268,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7134064162949995,0.5615285808614627,0.75390625,0.5916894761461474,0.32620320855614976,0.7922077922077922,0.2053872053872054,0.05387205387205387,711.0,61.0,236.0,16.0
269,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7734195369590456,0.5084848115950376,0.80859375,0.5755571744029868,0.2740740740740741,0.7115384615384616,0.16972477064220184,0.06880733944954129,791.0,37.0,181.0,15.0
270,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7587852478027344,0.5494796022110784,0.4794921875,0.4684409008174139,,,,,,,,
271,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.6979533748983464,0.533299554380339,0.728515625,0.5680401192735158,0.2645502645502646,0.7352941176470589,0.16129032258064516,0.05806451612903226,696.0,50.0,260.0,18.0
272,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7953838939928101,0.5835724936492771,0.833984375,0.6078625472522765,0.356060606060606,0.9215686274509803,0.22065727699530516,0.018779342723004695,807.0,47.0,166.0,4.0
273,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7367324263362947,0.5484722142043339,0.751953125,0.5774452439879258,0.29444444444444445,0.6883116883116883,0.1872791519434629,0.08480565371024736,717.0,53.0,230.0,24.0
274,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7835556719102148,0.5381461909839497,0.80859375,0.5638445602932137,0.234375,0.7894736842105263,0.13761467889908258,0.03669724770642202,798.0,30.0,188.0,8.0
275,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7527370452880859,0.5456111522934562,0.4794921875,0.45874989311852543,,,,,,,,
276,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7190610353954067,0.5739858199117933,0.7294921875,0.5753921714005832,0.28791773778920304,0.7368421052631579,0.17891373801916932,0.06389776357827476,691.0,56.0,257.0,20.0
277,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7793208466575301,0.5206026505809512,0.833984375,0.5843033348560986,0.2916666666666667,0.8536585365853658,0.17587939698492464,0.03015075376884422,819.0,35.0,164.0,6.0
278,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.730301550766083,0.5399088515191973,0.732421875,0.5567831484968961,0.23463687150837992,0.6666666666666666,0.1423728813559322,0.0711864406779661,708.0,42.0,253.0,21.0
279,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7494332425379313,0.5144277075307755,0.81640625,0.5786122579503081,0.27692307692307694,0.8372093023255814,0.16589861751152074,0.03225806451612903,800.0,36.0,181.0,7.0
280,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7580957412719724,0.5557848284590623,0.4873046875,0.466874635440812,,,,,,,,
281,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7341930284102358,0.5833533715968776,0.734375,0.5841314617055097,0.30964467005076146,0.7721518987341772,0.19365079365079366,0.05714285714285714,691.0,61.0,254.0,18.0
282,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7811394069823051,0.5374607667949051,0.8291015625,0.5839670014347202,0.2914979757085021,0.8372093023255814,0.17647058823529413,0.03431372549019608,813.0,36.0,168.0,7.0
283,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.743547348774309,0.5843009789098086,0.7509765625,0.5846474835470709,0.30517711171662126,0.8,0.18855218855218855,0.04713804713804714,713.0,56.0,241.0,14.0
284,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7391473416289592,0.4656155456145682,0.82421875,0.5798453996983409,0.2800000000000001,0.8333333333333334,0.16826923076923078,0.03365384615384615,809.0,35.0,173.0,7.0
285,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7546850840250652,0.5450939414584598,0.466796875,0.44325377609053224,,,,,,,,
286,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7329456676136363,0.5759941721210216,0.7197265625,0.5737215909090909,0.2913580246913581,0.6941176470588235,0.184375,0.08125,678.0,59.0,261.0,26.0
287,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7673599787750319,0.5316146173979323,0.8046875,0.565772528037409,0.2366412213740458,0.8857142857142857,0.13656387665198239,0.01762114537444934,793.0,31.0,196.0,4.0
288,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7083612040133779,0.5585076903162266,0.74609375,0.5809387613885365,0.29729729729729726,0.7746478873239436,0.18394648829431437,0.05351170568561873,709.0,55.0,244.0,16.0
289,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7790859829468483,0.4896233928143379,0.8466796875,0.5856044306319228,0.2959641255605381,0.7333333333333333,0.1853932584269663,0.06741573033707865,834.0,33.0,145.0,12.0
290,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7693096796671549,0.5672771233999762,0.4873046875,0.46806500303163706,,,,,,,,
291,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7464939360033791,0.5984066745688134,0.7314453125,0.5794812687885038,0.30025445292620867,0.7375,0.18849840255591055,0.0670926517571885,690.0,59.0,254.0,21.0
292,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.780027881722797,0.5041673404170344,0.830078125,0.5798053170934527,0.2809917355371901,0.7727272727272727,0.1717171717171717,0.050505050505050504,816.0,34.0,164.0,10.0
293,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7363379863379863,0.5818987921968231,0.76171875,0.6018711018711018,0.35106382978723405,0.825,0.22297297297297297,0.0472972972972973,714.0,66.0,230.0,14.0
294,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7963099378137153,0.5617176839462972,0.8212890625,0.5901329952774971,0.3094339622641509,0.8541666666666666,0.1889400921658986,0.03225806451612903,800.0,41.0,176.0,7.0
295,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7786286671956381,0.5827112632112331,0.4833984375,0.47160204039283393,,,,,,,,
296,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7429751783946191,0.5556360717691027,0.763671875,0.587085351399599,0.3202247191011236,0.6867469879518072,0.2087912087912088,0.09523809523809523,725.0,57.0,216.0,26.0
297,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.8061050061050061,0.5955875253382376,0.84375,0.6188987164596921,0.38461538461538464,0.9090909090909091,0.24390243902439024,0.024390243902439025,814.0,50.0,155.0,5.0
298,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7514113244938138,0.6095565009948656,0.7158203125,0.5793992255642039,0.3021582733812949,0.75,0.1891891891891892,0.06306306306306306,670.0,63.0,270.0,21.0
299,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7814441106151914,0.5565419252912659,0.826171875,0.5942758896163666,0.3206106870229007,0.8571428571428571,0.19718309859154928,0.03286384976525822,804.0,42.0,171.0,7.0
300,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7572250366210938,0.5561136829211741,0.4853515625,0.4730665687714146,,,,,,,,
301,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7547106788486099,0.574986905983725,0.77734375,0.6063071028588269,0.36666666666666664,0.7333333333333333,0.24444444444444444,0.08888888888888889,730.0,66.0,204.0,24.0
302,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7744681321475356,0.5526695175981958,0.8095703125,0.5830869062950823,0.29090909090909095,0.8333333333333334,0.1762114537444934,0.03524229074889868,789.0,40.0,187.0,8.0
303,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7349026890236132,0.5833999633673694,0.7431640625,0.5805751269867279,0.29110512129380056,0.8307692307692308,0.17647058823529413,0.03594771241830065,707.0,54.0,252.0,11.0
304,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7640184151062475,0.5201132252443118,0.80859375,0.5680395350016623,0.24615384615384617,0.8205128205128205,0.14479638009049775,0.03167420814479638,796.0,32.0,189.0,7.0
305,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7789789835611979,0.582967571802963,0.505859375,0.4876092202317244,,,,,,,,
306,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7387213403880071,0.6093445089236127,0.7314453125,0.5897089947089947,0.3243243243243243,0.7951807228915663,0.2037037037037037,0.05246913580246913,683.0,66.0,258.0,17.0
307,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7977662949459887,0.5838883073542706,0.8193359375,0.5912866343970292,0.31226765799256506,0.875,0.19004524886877827,0.027149321266968326,797.0,42.0,179.0,6.0
308,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7450591159941735,0.5784286630121617,0.7431640625,0.5805751230338705,0.29866666666666664,0.7567567567567568,0.18604651162790697,0.059800664451827246,705.0,56.0,245.0,18.0
309,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.8028262544160224,0.528824696484366,0.857421875,0.6054134459585093,0.34821428571428575,0.8478260869565217,0.21910112359550563,0.03932584269662921,839.0,39.0,139.0,7.0
310,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7463340759277343,0.5389842700361945,0.4560546875,0.44124499855152116,,,,,,,,
311,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7179884215665759,0.5623374838972518,0.75390625,0.5880170189021413,0.31521739130434784,0.7945205479452054,0.19661016949152543,0.05084745762711865,714.0,58.0,237.0,15.0
312,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7755470620353647,0.5171466779973285,0.830078125,0.5881149385286476,0.304,0.8085106382978723,0.18719211822660098,0.04433497536945813,812.0,38.0,165.0,9.0
313,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.6999288749639874,0.5330709755484286,0.734375,0.5794079515989629,0.29533678756476683,0.7702702702702703,0.18269230769230768,0.05448717948717949,695.0,57.0,255.0,17.0
314,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7623860620745355,0.522000516787174,0.8232421875,0.5874177916233991,0.30115830115830117,0.8666666666666667,0.1822429906542056,0.028037383177570093,804.0,39.0,175.0,6.0
315,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7605530420939127,0.5436700168839788,0.47265625,0.45128795365288,,,,,,,,
316,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7489655172413793,0.5914090157848866,0.75390625,0.5992296159612501,0.35051546391752575,0.7640449438202247,0.22742474916387959,0.07023411371237458,704.0,68.0,231.0,21.0
317,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7832955787117235,0.572317608203931,0.7958984375,0.5729472590144711,0.2614840989399293,0.8409090909090909,0.15481171548117154,0.029288702928870293,778.0,37.0,202.0,7.0
318,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.721298264627013,0.5335645858459327,0.7373046875,0.5720316414951904,0.2826666666666667,0.6794871794871795,0.17845117845117844,0.08417508417508418,702.0,53.0,244.0,25.0
319,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7794823052308082,0.464674367332977,0.8330078125,0.5619459493710991,0.2262443438914027,0.78125,0.13227513227513227,0.037037037037037035,828.0,25.0,164.0,7.0
320,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7466796239217122,0.5369278736877048,0.47265625,0.4518161613606563,,,,,,,,
321,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7209271714951365,0.5752987284866939,0.7158203125,0.580208319622322,0.3152941176470588,0.6836734693877551,0.20489296636085627,0.09480122324159021,666.0,67.0,260.0,31.0
322,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7665981714762202,0.48986259501301666,0.826171875,0.5841388963340183,0.29365079365079366,0.7872340425531915,0.18048780487804877,0.04878048780487805,809.0,37.0,168.0,10.0
323,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.72105324343176,0.5485988682490341,0.767578125,0.5848446097806712,0.30409356725146197,0.7878787878787878,0.18840579710144928,0.050724637681159424,734.0,52.0,224.0,14.0
324,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7516730839750642,0.49842397963985474,0.8134765625,0.5714383938393839,0.2568093385214008,0.8048780487804879,0.1527777777777778,0.037037037037037035,800.0,33.0,183.0,8.0
325,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7507839202880859,0.53053414231699,0.4833984375,0.4635576580906657,,,,,,,,
326,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7128106725146197,0.5464892942552405,0.7333984375,0.567141812865497,0.26016260162601623,0.7384615384615385,0.15789473684210525,0.05592105263157895,703.0,48.0,256.0,17.0
327,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.746848987142054,0.4445371016134958,0.8212890625,0.5616963783754375,0.2278481012658228,0.75,0.13432835820895522,0.04477611940298507,814.0,27.0,174.0,9.0
328,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7236296761460482,0.5671816462607169,0.7236328125,0.5671256840405491,0.26493506493506497,0.7183098591549296,0.1624203821656051,0.06369426751592357,690.0,51.0,263.0,20.0
329,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7835551981893445,0.5149850530637684,0.8203125,0.5713332737722981,0.25806451612903225,0.7441860465116279,0.15609756097560976,0.05365853658536585,808.0,32.0,173.0,11.0
330,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.744702657063802,0.5320435190342288,0.46875,0.4506255864970706,,,,,,,,
331,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7172921326979099,0.5355263945719092,0.732421875,0.5556481828833961,0.22598870056497175,0.7017543859649122,0.13468013468013468,0.05723905723905724,710.0,40.0,257.0,17.0
332,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7676203577842923,0.5485658144467848,0.802734375,0.5658385330516478,0.23484848484848483,0.9393939393939394,0.1341991341991342,0.008658008658008658,791.0,31.0,200.0,2.0
333,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7286199184809252,0.5518755880505045,0.7470703125,0.5784702800875886,0.2942779291553133,0.7297297297297297,0.18430034129692832,0.06825938566552901,711.0,54.0,239.0,20.0
334,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7471064363415996,0.48101885869971256,0.82421875,0.5677744910388028,0.24369747899159663,0.8285714285714286,0.14285714285714285,0.029556650246305417,815.0,29.0,174.0,6.0
335,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.75414244333903,0.5458570825784644,0.4765625,0.4634270436412925,,,,,,,,
336,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7340569877883312,0.5715021267367014,0.76171875,0.5908689053938416,0.32222222222222224,0.7945205479452054,0.20209059233449478,0.05226480836236934,722.0,58.0,229.0,15.0
337,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.776970418900139,0.5250160826805055,0.8134765625,0.5772228367225389,0.2737642585551331,0.8181818181818182,0.1643835616438356,0.0365296803652968,797.0,36.0,183.0,8.0
338,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7250186706497386,0.5640091259648009,0.7333984375,0.5766288727453776,0.29090909090909095,0.7368421052631579,0.18122977346278318,0.06472491909385113,695.0,56.0,253.0,20.0
339,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7687380749699122,0.5144997328842869,0.8193359375,0.5752047435935069,0.2687747035573122,0.7727272727272727,0.16267942583732056,0.04784688995215311,805.0,34.0,175.0,10.0
340,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.764545758565267,0.5559379998096148,0.46875,0.4530062316599326,,,,,,,,
341,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7225707237658009,0.5707552674271252,0.73828125,0.58182219957338,0.29842931937172773,0.8028169014084507,0.1832797427652733,0.04501607717041801,699.0,57.0,254.0,14.0
342,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.8025536561804361,0.5687941627687132,0.83984375,0.603475276456082,0.344,0.9148936170212766,0.21182266009852216,0.019704433497536946,817.0,43.0,160.0,4.0
343,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7392910554469463,0.5536051503657502,0.74609375,0.5739863011771986,0.281767955801105,0.7183098591549296,0.17525773195876287,0.06872852233676977,713.0,51.0,240.0,20.0
344,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7759210414362291,0.521222673686448,0.8095703125,0.5647664426103973,0.2352941176470588,0.8333333333333334,0.136986301369863,0.0273972602739726,799.0,30.0,189.0,6.0
345,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7579383850097656,0.5486117887358718,0.462890625,0.44663506821906307,,,,,,,,
346,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7257511245820404,0.5539006271773594,0.76953125,0.5994804070145053,0.3480662983425414,0.7590361445783133,0.22580645161290322,0.07168458781362007,725.0,63.0,216.0,20.0
347,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7835215243472122,0.5403581700284421,0.8212890625,0.5886413822933503,0.30418250950570347,0.8888888888888888,0.1834862385321101,0.022935779816513763,801.0,40.0,178.0,5.0
348,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.717839752491782,0.5668702028813011,0.716796875,0.562571413503964,0.23684210526315794,0.8333333333333334,0.13803680981595093,0.027607361963190184,689.0,45.0,281.0,9.0
349,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7793716714120769,0.5253033620023797,0.8310546875,0.5884520290407017,0.3052208835341365,0.7916666666666666,0.1890547263681592,0.04975124378109453,813.0,38.0,163.0,10.0
350,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7672363917032877,0.5646734557817674,0.5087890625,0.4917547423319244,,,,,,,,
351,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.740798611111111,0.5795121392687393,0.7431640625,0.5854897660818713,0.31331592689295035,0.759493670886076,0.19736842105263158,0.0625,701.0,60.0,244.0,19.0
352,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7841284074605452,0.5495128252135066,0.830078125,0.5919416547106647,0.31496062992125984,0.8,0.19607843137254902,0.049019607843137254,810.0,40.0,164.0,10.0
353,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7410927245865347,0.5768355736560336,0.7451171875,0.5715592421232036,0.2647887323943662,0.8103448275862069,0.15824915824915825,0.037037037037037035,716.0,47.0,250.0,11.0
354,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7840437902379533,0.5536200608426453,0.8134765625,0.582208797753765,0.2899628252788104,0.78,0.1780821917808219,0.0502283105022831,794.0,39.0,180.0,11.0
355,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.764246940612793,0.553156959358348,0.4892578125,0.4644362705121961,,,,,,,,
356,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7128566373958635,0.531482035799381,0.7294921875,0.5641062755315385,0.26133333333333336,0.6621621621621622,0.16279069767441862,0.08305647840531562,698.0,49.0,252.0,25.0
357,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7874317463358559,0.5515732531849146,0.810546875,0.5709246434468029,0.25384615384615383,0.8461538461538461,0.1493212669683258,0.027149321266968326,797.0,33.0,188.0,6.0
358,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7515152327826646,0.6197574807350681,0.7373046875,0.5857559179003076,0.3084832904884319,0.821917808219178,0.189873417721519,0.04113924050632911,695.0,60.0,256.0,13.0
